date,index,change_type,ticker,ticker_normalized,company,source_row_id,change_type_raw,index_raw,index_normalization_status,symbol_rank_within_row,is_primary_symbol,symbol_token_raw,ticker_yf_normalized,ticker_parse_status,ticker_yf,y_enter_stock_connect,asof_date,fundamentals_available,revenue_ttm_asof,net_income_ttm_asof,ocf_ttm_asof,roe_asof,roa_asof,rev_ttm_qoq_trend,ni_ttm_qoq_trend,ocf_ttm_qoq_trend,fundamental_staleness_days
2021-09-06,Hang Seng China A Industry Top Index,Removal,600606,600606.SH,Greenland Holdings Corporation Ltd.,1203,Removal,Hang Seng China A Industry Top Index,unchanged,1,1,600606.SH,600606.SS,parse_ok,600606.SS,0,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng (China A) Corporate Sustainability Index,Removal,600690,600690.SH,"Haier Smart Home Co., Ltd.",1171,Removal,Hang Seng (China A) Corporate Sustainability Index,unchanged,1,1,600690.SH,600690.SS,parse_ok,600690.SS,0,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng China A Industry Top Index,Inclusion,600690,600690.SH,"Haier Smart Home Co., Ltd.",1191,Inclusion,Hang Seng China A Industry Top Index,unchanged,1,1,600690.SH,600690.SS,parse_ok,600690.SS,1,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng China A Industry Top Index,Removal,600703,600703.SH,"Sanan Optoelectronics Co., Ltd.",1204,Removal,Hang Seng China A Industry Top Index,unchanged,1,1,600703.SH,600703.SS,parse_ok,600703.SS,0,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng China A Industry Top Index,Removal,600795,600795.SH,"GD Power Development Co., Ltd.",1205,Removal,Hang Seng China A Industry Top Index,unchanged,1,1,600795.SH,600795.SS,parse_ok,600795.SS,0,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng (China A) Corporate Sustainability Index,Inclusion,600837,600837.SH,"Haitong Securities Co., Ltd.",1165,Inclusion,Hang Seng (China A) Corporate Sustainability Index,unchanged,1,1,600837.SH,600837.SS,parse_ok,600837.SS,1,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng China A Top 100 Index,Removal,600886,600886.SH,"SDIC Power Holdings Co., Ltd.",1222,Removal,Hang Seng China A Top 100 Index,unchanged,1,1,600886.SH,600886.SS,parse_ok,600886.SS,0,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng China A Industry Top Index,Inclusion,600905,600905.SH,"China Three Gorges Renewables (Group) Co., Ltd.",1192,Inclusion,Hang Seng China A Industry Top Index,unchanged,1,1,600905.SH,600905.SS,parse_ok,600905.SS,1,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng (China A) Corporate Sustainability Index,Inclusion,600958,600958.SH,"Orient Securities Co., Ltd.",1166,Inclusion,Hang Seng (China A) Corporate Sustainability Index,unchanged,1,1,600958.SH,600958.SS,parse_ok,600958.SS,1,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng China A Industry Top Index,Removal,601006,601006.SH,"Daqin Railway Co., Ltd.",1206,Removal,Hang Seng China A Industry Top Index,unchanged,1,1,601006.SH,601006.SS,parse_ok,601006.SS,0,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng China 50 Index,Inclusion,601012,601012.SH,"Longi Green Energy Technology Co., Ltd.",1179,Inclusion,Hang Seng China 50 Index,unchanged,1,1,601012.SH,601012.SS,parse_ok,601012.SS,1,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng China A Top 100 Index,Inclusion,601012,601012.SH,"Longi Green Energy Technology Co., Ltd.",1214,Inclusion,Hang Seng China A Top 100 Index,unchanged,1,1,601012.SH,601012.SS,parse_ok,601012.SS,1,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng China A Top 100 Index,Inclusion,601066,601066.SH,"China Securities Co., Ltd.",1215,Inclusion,Hang Seng China A Top 100 Index,unchanged,1,1,601066.SH,601066.SS,parse_ok,601066.SS,1,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng (China A) Corporate Sustainability Index,Inclusion,601088,601088.SH,"China Shenhua Energy Co., Ltd.",1167,Inclusion,Hang Seng (China A) Corporate Sustainability Index,unchanged,1,1,601088.SH,601088.SS,parse_ok,601088.SS,1,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng China A Top 100 Index,Removal,601111,601111.SH,Air China Ltd.,1223,Removal,Hang Seng China A Top 100 Index,unchanged,1,1,601111.SH,601111.SS,parse_ok,601111.SS,0,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng China A Industry Top Index,Removal,601360,601360.SH,360 Security Technology Inc.,1207,Removal,Hang Seng China A Industry Top Index,unchanged,1,1,601360.SH,601360.SS,parse_ok,601360.SS,0,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng China A Top 100 Index,Removal,601607,601607.SH,"Shanghai Pharmaceuticals Holding Co., Ltd.",1224,Removal,Hang Seng China A Top 100 Index,unchanged,1,1,601607.SH,601607.SS,parse_ok,601607.SS,0,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng (China A) Corporate Sustainability Index,Removal,601727,601727.SH,"Shanghai Electric Group Co., Ltd.",1172,Removal,Hang Seng (China A) Corporate Sustainability Index,unchanged,1,1,601727.SH,601727.SS,parse_ok,601727.SS,0,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng (China A) Corporate Sustainability Index,Removal,601808,601808.SH,China Oilfield Services Ltd.*,1173,Removal,Hang Seng (China A) Corporate Sustainability Index,unchanged,1,1,601808.SH,601808.SS,parse_ok,601808.SS,0,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng China A Industry Top Index,Inclusion,601808,601808.SH,China Oilfield Services Ltd.,1193,Inclusion,Hang Seng China A Industry Top Index,unchanged,1,1,601808.SH,601808.SS,parse_ok,601808.SS,1,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng China A Industry Top Index,Removal,601816,601816.SH,"Beijing-Shanghai High Speed Railway Co., Ltd.",1208,Removal,Hang Seng China A Industry Top Index,unchanged,1,1,601816.SH,601816.SS,parse_ok,601816.SS,0,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng China A Industry Top Index,Inclusion,601888,601888.SH,China Tourism Group Duty Free Corporation Ltd.,1194,Inclusion,Hang Seng China A Industry Top Index,unchanged,1,1,601888.SH,601888.SS,parse_ok,601888.SS,1,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng China A Industry Top Index,Inclusion,601919,601919.SH,"COSCO SHIPPING Holdings Co., Ltd.",1195,Inclusion,Hang Seng China A Industry Top Index,unchanged,1,1,601919.SH,601919.SS,parse_ok,601919.SS,1,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng China A Top 100 Index,Inclusion,601919,601919.SH,"COSCO SHIPPING Holdings Co., Ltd.",1216,Inclusion,Hang Seng China A Top 100 Index,unchanged,1,1,601919.SH,601919.SS,parse_ok,601919.SS,1,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng (China A) Corporate Sustainability Index,Removal,601988,601988.SH,Bank of China Ltd.,1174,Removal,Hang Seng (China A) Corporate Sustainability Index,unchanged,1,1,601988.SH,601988.SS,parse_ok,601988.SS,0,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng (China A) Corporate Sustainability Index,Removal,603019,603019.SH,"Dawning Information Industry Co., Ltd.",1175,Removal,Hang Seng (China A) Corporate Sustainability Index,unchanged,1,1,603019.SH,603019.SS,parse_ok,603019.SS,0,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng China A Industry Top Index,Inclusion,603501,603501.SH,"Will Semiconductor Co., Ltd.",1196,Inclusion,Hang Seng China A Industry Top Index,unchanged,1,1,603501.SH,603501.SS,parse_ok,603501.SS,1,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng Stock Connect Greater Bay Area Composite Index,Removal,6055,6055.HK,"China Tobacco International (HK) Co., Ltd.",1335,Removal,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged,1,1,6055.HK,6055.HK,parse_ok,6055.HK,0,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng ESG 50 Index,Inclusion,6098,6098.HK,"Country Garden Services Holdings Co., Ltd.",1292,Inclusion,Hang Seng ESG 50 Index,unchanged,1,1,6098.HK,6098.HK,parse_ok,6098.HK,1,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng Composite Index,Removal,6166,6166.HK,"China VAST Industrial Urban Development Co., Ltd.",1265,Removal,Hang Seng Composite Index,unchanged,1,1,6166.HK,6166.HK,parse_ok,6166.HK,0,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng Composite Index,Inclusion,6600,6600.HK,SciClone Pharmaceuticals (Holdings) Ltd.,1237,Inclusion,Hang Seng Composite Index,unchanged,1,1,6600.HK,6600.HK,parse_ok,6600.HK,1,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng Composite Index,Inclusion,6601,6601.HK,Cheerwin Group Ltd.,1238,Inclusion,Hang Seng Composite Index,unchanged,1,1,6601.HK,6601.HK,parse_ok,6601.HK,1,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng Composite Index,Inclusion,6608,6608.HK,Bairong Inc. - W,1239,Inclusion,Hang Seng Composite Index,unchanged,1,1,6608.HK,6608.HK,parse_ok,6608.HK,1,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng China 50 Index,Inclusion,6618,6618.HK,JD Health International Inc.,1180,Inclusion,Hang Seng China 50 Index,unchanged,1,1,6618.HK,6618.HK,parse_ok,6618.HK,1,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng Composite Index,Inclusion,6699,6699.HK,Angelalign Technology Inc.,1240,Inclusion,Hang Seng Composite Index,unchanged,1,1,6699.HK,6699.HK,parse_ok,6699.HK,1,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng Composite Index,Removal,6806,6806.HK,"Shenwan Hongyuan Group Co., Ltd. - H Shares",1266,Removal,Hang Seng Composite Index,unchanged,1,1,6806.HK,6806.HK,parse_ok,6806.HK,0,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng Composite Index,Inclusion,6865,6865.HK,"Flat Glass Group Co., Ltd. - H Shares",1241,Inclusion,Hang Seng Composite Index,unchanged,1,1,6865.HK,6865.HK,parse_ok,6865.HK,1,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng Composite Index,Removal,6869,6869.HK,"Yangtze Optical Fibre and Cable Joint Stock Ltd. Co., - H Shares",1267,Removal,Hang Seng Composite Index,unchanged,1,1,6869.HK,6869.HK,parse_ok,6869.HK,0,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng China A Industry Top Index,Inclusion,688981,688981.SH,Semiconductor Manufacturing International Corporation,1197,Inclusion,Hang Seng China A Industry Top Index,unchanged,1,1,688981.SH,688981.SS,parse_ok,688981.SS,1,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng Stock Connect Greater Bay Area Composite Index,Inclusion,6969,6969.HK,Smoore International Holdings Ltd.,1321,Inclusion,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged,1,1,6969.HK,6969.HK,parse_ok,6969.HK,1,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng Composite Index,Inclusion,9858,9858.HK,China Youran Dairy Group Ltd.,1242,Inclusion,Hang Seng Composite Index,unchanged,1,1,9858.HK,9858.HK,parse_ok,9858.HK,1,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng China 50 Index,Inclusion,9888,9888.HK,"Baidu, Inc. - SW",1181,Inclusion,Hang Seng China 50 Index,unchanged,1,1,9888.HK,9888.HK,parse_ok,9888.HK,1,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng Composite Index,Inclusion,9939,9939.HK,Kintor Pharmaceutical Ltd. - B,1243,Inclusion,Hang Seng Composite Index,unchanged,1,1,9939.HK,9939.HK,parse_ok,9939.HK,1,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng Composite Index,Inclusion,9959,9959.HK,Linklogis Inc. - W,1244,Inclusion,Hang Seng Composite Index,unchanged,1,1,9959.HK,9959.HK,parse_ok,9959.HK,1,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng Composite Index,Inclusion,9961,9961.HK,Trip.com Group Ltd. - S,1245,Inclusion,Hang Seng Composite Index,unchanged,1,1,9961.HK,9961.HK,parse_ok,9961.HK,1,2021-06-08,0,,,,,,,,,
2021-09-06,Hang Seng TECH Index,Inclusion,9961,9961.HK,Trip.com Group Ltd. - S,1336,Inclusion,Hang Seng TECH Index,unchanged,1,1,9961.HK,9961.HK,parse_ok,9961.HK,1,2021-06-08,0,,,,,,,,,
2021-12-06,Hang Seng Index,Inclusion,291,0291.HK,"China Resources Beer (Holdings) Co., Ltd.",1343,Inclusion,Hang Seng Index,unchanged,1,1,0291.HK,0291.HK,parse_ok,0291.HK,1,2021-09-07,0,,,,,,,,,
2021-12-06,Hang Seng China Enterprises Index,Inclusion,1801,1801.HK,"Innovent Biologics, Inc.",1338,Inclusion,Hang Seng China Enterprises Index,unchanged,1,1,1801.HK,1801.HK,parse_ok,1801.HK,1,2021-09-07,0,,,,,,,,,
2021-12-06,Hang Seng Composite Index,Inclusion,2137,2137.HK,Brii Biosciences Ltd. – B,1340,Inclusion,Hang Seng Composite Index,unchanged,1,1,2137.HK,2137.HK,parse_ok,2137.HK,1,2021-09-07,0,,,,,,,,,
2021-12-06,Hang Seng Composite Index,Inclusion,2192,2192.HK,"Medlive Technology Co., Ltd.",1341,Inclusion,Hang Seng Composite Index,unchanged,1,1,2192.HK,2192.HK,parse_ok,2192.HK,1,2021-09-07,0,,,,,,,,,
2021-12-06,Hang Seng Index,Inclusion,2688,2688.HK,ENN Energy Holdings Ltd.,1344,Inclusion,Hang Seng Index,unchanged,1,1,2688.HK,2688.HK,parse_ok,2688.HK,1,2021-09-07,0,,,,,,,,,
2021-12-06,Hang Seng China Enterprises Index,Removal,3333,3333.HK,China Evergrande Group,1339,Removal,Hang Seng China Enterprises Index,unchanged,1,1,3333.HK,3333.HK,parse_ok,3333.HK,0,2021-09-07,0,,,,,,,,,
2021-12-06,Hang Seng Index,Inclusion,9618,9618.HK,"JD.com, Inc. – SW",1345,Inclusion,Hang Seng Index,unchanged,1,1,9618.HK,9618.HK,parse_ok,9618.HK,1,2021-09-07,0,,,,,,,,,
2021-12-06,Hang Seng Composite Index,Inclusion,9869,9869.HK,"Helens International Holdings Co., Ltd.",1342,Inclusion,Hang Seng Composite Index,unchanged,1,1,9869.HK,9869.HK,parse_ok,9869.HK,1,2021-09-07,0,,,,,,,,,
2021-12-06,Hang Seng Index,Inclusion,9999,9999.HK,"Netease, Inc. – S",1346,Inclusion,Hang Seng Index,unchanged,1,1,9999.HK,9999.HK,parse_ok,9999.HK,1,2021-09-07,0,,,,,,,,,
2022-06-13,Hang Seng Index,Inclusion,316,0316.HK,Orient Overseas (International) Ltd.,1350,Inclusion,Hang Seng Index,unchanged,1,1,0316.HK,0316.HK,parse_ok,0316.HK,1,2022-03-15,0,,,,,,,,,
2022-06-13,Hang Seng TECH Index,Removal,522,0522.HK,ASM Pacific Technology Ltd.,1356,Removal,Hang Seng TECH Index,unchanged,1,1,0522.HK,0522.HK,parse_ok,0522.HK,0,2022-03-15,0,,,,,,,,,
2022-06-13,Hang Seng Index,Inclusion,881,0881.HK,Zhongsheng Group Holdings Ltd.,1351,Inclusion,Hang Seng Index,unchanged,1,1,0881.HK,0881.HK,parse_ok,0881.HK,1,2022-03-15,0,,,,,,,,,
2022-06-13,Hang Seng Index,Inclusion,981,0981.HK,Semiconductor Manufacturing International Corporation,1352,Inclusion,Hang Seng Index,unchanged,1,1,0981.HK,0981.HK,parse_ok,0981.HK,1,2022-03-15,0,,,,,,,,,
2022-06-13,Hang Seng China Enterprises Index,Inclusion,992,0992.HK,Lenovo Group Ltd.,1347,Inclusion,Hang Seng China Enterprises Index,unchanged,1,1,0992.HK,0992.HK,parse_ok,0992.HK,1,2022-03-15,0,,,,,,,,,
2022-06-13,Hang Seng Index,Inclusion,1378,1378.HK,China Hongqiao Group Ltd.,1353,Inclusion,Hang Seng Index,unchanged,1,1,1378.HK,1378.HK,parse_ok,1378.HK,1,2022-03-15,0,,,,,,,,,
2022-06-13,Hang Seng Index,Removal,2018,2018.HK,AAC Technologies Holdings Inc.,1354,Removal,Hang Seng Index,unchanged,1,1,2018.HK,2018.HK,parse_ok,2018.HK,0,2022-03-15,0,,,,,,,,,
2022-06-13,Hang Seng China Enterprises Index,Removal,3692,3692.HK,Hansoh Pharmaceutical Group Co. Ltd.,1348,Removal,Hang Seng China Enterprises Index,unchanged,1,1,3692.HK,3692.HK,parse_ok,3692.HK,0,2022-03-15,0,,,,,,,,,
2022-06-13,Hang Seng Composite Index,Inclusion,9866,9866.HK,NIO INC. - SW,1349,Inclusion,Hang Seng Composite Index,unchanged,1,1,9866.HK,9866.HK,parse_ok,9866.HK,1,2022-03-15,0,,,,,,,,,
2022-06-13,Hang Seng TECH Index,Inclusion,9866,9866.HK,NIO INC. - SW,1355,Inclusion,Hang Seng TECH Index,unchanged,1,1,9866.HK,9866.HK,parse_ok,9866.HK,1,2022-03-15,0,,,,,,,,,
2022-12-05,Hang Seng China Enterprises Index,Removal,241,0241.HK,Alibaba Health Information Technology Ltd.,1361,Removal,Hang Seng China Enterprises Index,unchanged,1,1,0241.HK,0241.HK,parse_ok,0241.HK,0,2022-09-06,0,,,,,,,,,
2022-12-05,Hang Seng Stock Connect China Enterprises Index,Removal,241,0241.HK,Alibaba Health Information Technology Ltd.,1375,Removal,Hang Seng Stock Connect China Enterprises Index,unchanged,1,1,0241.HK,0241.HK,parse_ok,0241.HK,0,2022-09-06,0,,,,,,,,,
2022-12-05,Hang Seng Index,Inclusion,322,0322.HK,Tingyi (Cayman Islands) Holding Corp.,1368,Inclusion,Hang Seng Index,unchanged,1,1,0322.HK,0322.HK,parse_ok,0322.HK,1,2022-09-06,0,,,,,,,,,
2022-12-05,Hang Seng China Enterprises Index,Removal,384,0384.HK,China Gas Holdings Ltd.,1362,Removal,Hang Seng China Enterprises Index,unchanged,1,1,0384.HK,0384.HK,parse_ok,0384.HK,0,2022-09-06,0,,,,,,,,,
2022-12-05,Hang Seng Stock Connect China Enterprises Index,Removal,384,0384.HK,China Gas Holdings Ltd.,1376,Removal,Hang Seng Stock Connect China Enterprises Index,unchanged,1,1,0384.HK,0384.HK,parse_ok,0384.HK,0,2022-09-06,0,,,,,,,,,
2022-12-05,Hang Seng China Enterprises Index,Inclusion,857,0857.HK,PetroChina Co. Ltd. - H Shares,1357,Inclusion,Hang Seng China Enterprises Index,unchanged,1,1,0857.HK,0857.HK,parse_ok,0857.HK,1,2022-09-06,0,,,,,,,,,
2022-12-05,Hang Seng Stock Connect China Enterprises Index,Inclusion,857,0857.HK,PetroChina Co. Ltd. - H Shares,1371,Inclusion,Hang Seng Stock Connect China Enterprises Index,unchanged,1,1,0857.HK,0857.HK,parse_ok,0857.HK,1,2022-09-06,0,,,,,,,,,
2022-12-05,Hang Seng China Enterprises Index,Inclusion,881,0881.HK,Zhongsheng Group Holdings Ltd.,1358,Inclusion,Hang Seng China Enterprises Index,unchanged,1,1,0881.HK,0881.HK,parse_ok,0881.HK,1,2022-09-06,0,,,,,,,,,
2022-12-05,Hang Seng Stock Connect China Enterprises Index,Inclusion,881,0881.HK,Zhongsheng Group Holdings Ltd.,1372,Inclusion,Hang Seng Stock Connect China Enterprises Index,unchanged,1,1,0881.HK,0881.HK,parse_ok,0881.HK,1,2022-09-06,0,,,,,,,,,
2022-12-05,Hang Seng Index,Inclusion,1209,1209.HK,China Resources Mixc Lifestyle Services Ltd.,1369,Inclusion,Hang Seng Index,unchanged,1,1,1209.HK,1209.HK,parse_ok,1209.HK,1,2022-09-06,0,,,,,,,,,
2022-12-05,Hang Seng Composite Index,Inclusion,1698,1698.HK,Tencent Music Entertainment Group - SW,1365,Inclusion,Hang Seng Composite Index,unchanged,1,1,1698.HK,1698.HK,parse_ok,1698.HK,1,2022-09-06,0,,,,,,,,,
2022-12-05,Hang Seng China Enterprises Index,Removal,1801,1801.HK,"Innovent Biologics, Inc.",1363,Removal,Hang Seng China Enterprises Index,unchanged,1,1,1801.HK,1801.HK,parse_ok,1801.HK,0,2022-09-06,0,,,,,,,,,
2022-12-05,Hang Seng Stock Connect China Enterprises Index,Removal,1801,1801.HK,"Innovent Biologics, Inc.",1377,Removal,Hang Seng Stock Connect China Enterprises Index,unchanged,1,1,1801.HK,1801.HK,parse_ok,1801.HK,0,2022-09-06,0,,,,,,,,,
2022-12-05,Hang Seng Composite Index,Inclusion,1880,1880.HK,China Tourism Group Duty Free Corporation Ltd. - H Shares,1366,Inclusion,Hang Seng Composite Index,unchanged,1,1,1880.HK,1880.HK,parse_ok,1880.HK,1,2022-09-06,0,,,,,,,,,
2022-12-05,Hang Seng China Enterprises Index,Inclusion,2015,2015.HK,Li Auto Inc. - W,1359,Inclusion,Hang Seng China Enterprises Index,unchanged,1,1,2015.HK,2015.HK,parse_ok,2015.HK,1,2022-09-06,0,,,,,,,,,
2022-12-05,Hang Seng Stock Connect China Enterprises Index,Inclusion,2015,2015.HK,Li Auto Inc. - W,1373,Inclusion,Hang Seng Stock Connect China Enterprises Index,unchanged,1,1,2015.HK,2015.HK,parse_ok,2015.HK,1,2022-09-06,0,,,,,,,,,
2022-12-05,Hang Seng Stock Connect China Enterprises Index,Removal,601857,601857.SH,PetroChina Company Limited,1378,Removal,Hang Seng Stock Connect China Enterprises Index,unchanged,1,1,601857.SH,601857.SS,parse_ok,601857.SS,0,2022-09-06,0,,,,,,,,,
2022-12-05,Hang Seng China Enterprises Index,Inclusion,6690,6690.HK,"Haier Smart Home Co., Ltd. - H Shares",1360,Inclusion,Hang Seng China Enterprises Index,unchanged,1,1,6690.HK,6690.HK,parse_ok,6690.HK,1,2022-09-06,0,,,,,,,,,
2022-12-05,Hang Seng Index,Inclusion,6690,6690.HK,"Haier Smart Home Co., Ltd. - H Shares",1370,Inclusion,Hang Seng Index,unchanged,1,1,6690.HK,6690.HK,parse_ok,6690.HK,1,2022-09-06,0,,,,,,,,,
2022-12-05,Hang Seng Stock Connect China Enterprises Index,Inclusion,6690,6690.HK,"Haier Smart Home Co., Ltd. - H Shares",1374,Inclusion,Hang Seng Stock Connect China Enterprises Index,unchanged,1,1,6690.HK,6690.HK,parse_ok,6690.HK,1,2022-09-06,0,,,,,,,,,
2022-12-05,Hang Seng China Enterprises Index,Removal,9626,9626.HK,Bilibili Inc. - W,1364,Removal,Hang Seng China Enterprises Index,unchanged,1,1,9626.HK,9626.HK,parse_ok,9626.HK,0,2022-09-06,0,,,,,,,,,
2022-12-05,Hang Seng Composite Index,Inclusion,9863,9863.HK,"Zhejiang Leapmotor Technology Co., Ltd. - H Shares",1367,Inclusion,Hang Seng Composite Index,unchanged,1,1,9863.HK,9863.HK,parse_ok,9863.HK,1,2022-09-06,0,,,,,,,,,
2023-12-04,Hang Seng Index,Inclusion,2015,2015.HK,Li Auto Inc. - W,1385,Inclusion,Hang Seng Index,unchanged,1,1,2015.HK,2015.HK,parse_ok,2015.HK,1,2023-09-05,0,,,,,,,,,
2023-12-04,Hang Seng Index,Inclusion,2359,2359.HK,"WuXi AppTec Co., Ltd. - H Shares",1386,Inclusion,Hang Seng Index,unchanged,1,1,2359.HK,2359.HK,parse_ok,2359.HK,1,2023-09-05,0,,,,,,,,,
2023-12-04,Hang Seng Composite Index,Inclusion,3650,3650.HK,Keep Inc.,1379,Inclusion,Hang Seng Composite Index,unchanged,1,1,3650.HK,3650.HK,parse_ok,3650.HK,1,2023-09-05,0,,,,,,,,,
2023-12-04,Hang Seng Hong Kong-Listed Biotech Index,Inclusion,3933,3933.HK,The United Laboratories International Holdings Ltd.,1381,Inclusion,Hang Seng Hong Kong-Listed Biotech Index,unchanged,1,1,3933.HK,3933.HK,parse_ok,3933.HK,1,2023-09-05,0,,,,,,,,,
2023-12-04,Hang Seng Hong Kong-Listed Biotech Index,Removal,6929,6929.HK,OrbusNeich Medical Group Holdings Ltd.,1383,Removal,Hang Seng Hong Kong-Listed Biotech Index,unchanged,1,1,6929.HK,6929.HK,parse_ok,6929.HK,0,2023-09-05,0,,,,,,,,,
2023-12-04,Hang Seng Composite Index,Inclusion,9690,9690.HK,TUHU Car Inc. - W,1380,Inclusion,Hang Seng Composite Index,unchanged,1,1,9690.HK,9690.HK,parse_ok,9690.HK,1,2023-09-05,0,,,,,,,,,
2023-12-04,Hang Seng Hong Kong-Listed Biotech Index,Inclusion,9885,9885.HK,YSB Inc.,1382,Inclusion,Hang Seng Hong Kong-Listed Biotech Index,unchanged,1,1,9885.HK,9885.HK,parse_ok,9885.HK,1,2023-09-05,0,,,,,,,,,
2023-12-04,Hang Seng Hong Kong-Listed Biotech Index,Removal,9955,9955.HK,ClouDr Group Ltd.,1384,Removal,Hang Seng Hong Kong-Listed Biotech Index,unchanged,1,1,9955.HK,9955.HK,parse_ok,9955.HK,0,2023-09-05,0,,,,,,,,,
2024-03-04,Hang Seng Stock Connect Greater Bay Area Composite Index,Removal,000078,000078.SZ,"Shenzhen Neptunus Bioengineering Co., Ltd.",1438,Removal,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged,1,1,000078.SZ,000078.SZ,parse_ok,000078.SZ,0,2023-12-05,0,,,,,,,,,
2024-03-04,Hang Seng Stock Connect China Enterprises Index,Inclusion,000333,000333.SZ,"Midea Group Co., Ltd.",1425,Inclusion,Hang Seng Stock Connect China Enterprises Index,unchanged,1,1,000333.SZ,000333.SZ,parse_ok,000333.SZ,1,2023-12-05,0,,,,,,,,,
2024-03-04,Hang Seng Stock Connect Greater Bay Area Composite Index,Removal,000893,000893.SZ,"Asia-Potash International Investment (Guangzhou) Co., Ltd.",1439,Removal,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged,1,1,000893.SZ,000893.SZ,parse_ok,000893.SZ,0,2023-12-05,0,,,,,,,,,
2024-03-04,Hang Seng Stock Connect Greater Bay Area Composite Index,Inclusion,001323,001323.SZ,"De Rucci Healthy Sleep Co., Ltd.",1429,Inclusion,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged,1,1,001323.SZ,001323.SZ,parse_ok,001323.SZ,1,2023-12-05,0,,,,,,,,,
2024-03-04,Hang Seng Stock Connect Greater Bay Area Composite Index,Removal,002163,002163.SZ,"Hainan Development Holdings Nanhai Co., Ltd.",1440,Removal,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged,1,1,002163.SZ,002163.SZ,parse_ok,002163.SZ,0,2023-12-05,0,,,,,,,,,
2024-03-04,Hang Seng Stock Connect Greater Bay Area Composite Index,Removal,002670,002670.SZ,Guosheng Financial Holding Inc.,1441,Removal,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged,1,1,002670.SZ,002670.SZ,parse_ok,002670.SZ,0,2023-12-05,0,,,,,,,,,
2024-03-04,Hang Seng Stock Connect Greater Bay Area Composite Index,Removal,336,0336.HK,Huabao International Holdings Ltd.,1442,Removal,Hang Seng Stock Connect Greater Bay Area Composite Index,unchanged,1,1,0336.HK,0336.HK,parse_ok,0336.HK,0,2023-12-05,0,,,,,,,,,
2024-03-04,Hang Seng Composite Index,Inclusion,412,0412.HK,Shandong Hi-Speed Holdings Group Ltd.,1389,Inclusion,Hang Seng Composite Index,unchanged,1,1,0412.HK,0412.HK,parse_ok,0412.HK,1,2023-12-05,0,,,,,,,,,
2024-03-04,Hang Seng Hong Kong-Listed Biotech Index,Removal,512,0512.HK,Grand Pharmaceutical Group Ltd.,1423,Removal,Hang Seng Hong Kong-Listed Biotech Index,unchanged,1,1,0512.HK,0512.HK,parse_ok,0512.HK,0,2023-12-05,0,,,,,,,,,
